KIC,TIC
2157526,122672790
2157600,122672617
2157602,122672805
2157630,122672743
2157650,122672665
2157676,122672757
2157725,122681605
2157759,122681613
2157776,122681744
2157788,122681590
2157841,122681704
2157901,122681765
2157905,122681775
2157928,122681652
2157948,122681585
2157949,122681714
2157953,122681643
2157964,122681720
2157979,122681589
2157986,122681697
2158027,122681757
2158047,122681739
2158059,122681689
2158067,122681700
2158076,122681781
2158190,122681588
2158208,122681634
2158221,122681573
2158237,122681620
2158238,122681632
2158278,122681711
2158352,122782499
2158410,122782658
2158433,122782563
2158460,122782645
2158534,122782478
2158543,122782628
2158548,122782521
2158566,122782603
2158641,122782598
2158750,122782524
2158781,122782600
2158815,122782543
2158850,122782701
2158868,122782587
2158882,122782674
2159033,137097033
2159073,137097266
2159129,137097213
2159132,137097119
2159257,137097046
2159290,137097251
2159320,137097257
2159370,137097032
2159377,137097085
2159447,137097156
2159449,137097034
2159486,137097151
2159499,137097162
2159674,137148575
2159700,137148578
2159713,137148503
2159728,137148579
2159783,137148541
2159823,137148555
2159834,137148571
2159852,137148504
2159864,137148543
2160105,137148444
2160161,137148591
2160289,137221559
2160572,137221544
2160685,137221572
2160771,137221721
2160779,137221663
2160809,137221534
2160839,137221618
2160857,137221563
2160901,137221696
2160910,137221611
2160919,137221724
2161017,137221748
2161064,137315525
2161177,137315455
2161250,137315408
2161283,137315468
2161393,137315612
2161400,137315401
2161407,137315476
2161409,137315515
2161463,137315331
2161515,137315595
2161532,137315562
2161536,137315414
2161569,137315378
2161623,137315589
2161648,137315516
2161731,137315536
2161831,351054882
2161949,351055067
2161984,351054937
2162064,351054967
2162073,351054900
2162103,351055005
2162142,351055039
2162160,351055104
2162241,351054904
2162268,351054992
2162283,351055073
2162377,351055098
2162435,137347659
2162486,137347496
2162635,137347517
2162673,137347464
2162721,137347640
2162904,137347632
2162907,137347674
2162994,137347657
2163052,137347656
2163101,137487149
2163121,137487230
2163201,137487161
2163223,137487413
2163226,137487233
2163301,137487272
2163326,137487338
2163351,137487391
2163434,137487201
2163444,137487195
2163457,137487244
2163489,137487418
2163554,137487159
2163597,137487166
2163605,137487380
2163610,137487263
2163612,137487219
2163634,137487392
2163636,137487226
2163644,137487300
2163666,137487264
2163706,137487276
2163708,137487153
2163798,137487403
2163808,137487409
2163829,137487177
2163856,137546953
2163896,137546777
2163926,137546940
2163957,137546855
2163982,137547000
2164021,137546781
2164031,137547057
2164035,137547074
2164066,137546987
2164105,137546860
2164117,137547043
2164123,137546873
2164157,137546994
2164165,137546857
2164169,137547023
2164190,137547037
2164213,137547032
2164227,137547034
2164232,137546941
2164262,137546892
2164327,137547056
2164332,137546875
2164379,137546997
2164488,137547080
2164522,137547054
2164598,137637260
2164604,137637343
2164654,137637408
2164688,137637378
2164726,137637251
2164739,137637252
2164772,137637194
2164791,137637285
2164834,137637221
2164874,137637291
2164884,137637208
2164930,137637242
2164951,137637266
2164995,137637365
2165002,137637249
2165066,137637374
2165095,137637432
2165181,137637375
2165188,137637441
2165198,137637168
2165271,137637417
2165352,137684487
2165356,137684355
2165357,137684367
2165371,137684610
2165440,137684509
2165450,137684571
2165469,137684519
2165478,137684462
2165516,137684504
2165531,137684510
2165554,137684427
2165574,137684396
2165589,137684444
2165615,137684359
2165710,137684432
2165718,137684604
2165722,137684528
2165742,137684414
2165744,137684593
2165797,137684573
2165801,137684475
2165811,137684407
2165867,137684488
2165871,137684481
2165874,137684459
2165892,137684374
2165894,137684437
2165942,137818408
2165983,137818207
2166071,137818218
2166119,137818174
2166152,137818179
2166200,137818265
2166206,137818256
2166209,137818390
2166218,137818426
2166223,137818373
2166231,137818146
2166291,137818141
2166322,137818156
2166332,137818417
2166336,137818302
2166339,137818275
2166352,137818386
2166371,137818185
2166393,137818335
2166515,137818376
2166534,137818191
2166547,137818295
2166579,137818196
2166590,137818358
2166594,137818438
2166605,137818432
2166620,137818171
2166632,137890088
2166709,137890100
2166766,137890116
2166769,137829802
2166773,137890105
2166774,137890237
2166860,137829804
2166874,137890221
2166915,137890207
2166932,137890201
2166940,137829722
2166962,137890190
2166970,137890157
2166973,137829728
2167000,137890234
2167039,137890172
2167056,137890215
2167058,137890251
2167062,137829709
2167098,137890129
2167128,137829715
2167151,137890093
2167183,137829814
2167198,137829797
2167260,137890231
2167272,137890084
2167334,137978628
2167351,137978315
2167385,137978562
2167392,137978352
2167439,137978345
2167444,137978378
2167447,137978328
2167468,137978532
2167501,137978494
2167548,137978629
2167555,137978322
2167587,137978636
2167600,137978393
2167648,137978481
2167693,137978444
2167696,137978618
2167728,137978583
2167743,137978409
2167774,137978561
2167783,137978552
2167841,137978319
2167890,137978590
2167920,137978577
2167997,137978462
2168184,138035587
2168263,138035708
2168321,138035664
2168333,138035706
2168387,138035704
2168417,138035688
2168420,138035717
2168508,138035654
2168638,138035718
2168649,138035705
2282506,120636825
2282525,120636797
2282584,120636815
2282587,120636798
2282618,120636840
2282652,120636823
2282663,120636720
2282708,120636824
2282712,120636743
2282717,120636728
2282763,120636679
2282783,120636809
2282796,120636769
2282854,120694464
2282855,120694544
2282915,120694580
2282919,120694590
2282926,120694588
2282944,120694594
2282970,120694508
2282986,120694473
2283064,120694460
2283075,120694568
2283092,120694458
2283093,120694516
2283124,120694515
2283166,120694595
2283186,120694537
2283227,120694557
2283229,120694576
2283243,120694519
2283255,120762406
2283280,120762477
2283308,120762389
2283334,120762353
2283353,120762444
2283362,120762362
2283435,120762431
2283495,120762375
2283496,120762454
2283519,120762439
2283532,120762464
2283540,120762434
2283541,120762348
2283543,120762403
2283544,120762423
2283560,120762430
2283589,120762356
2283650,120762489
2283682,120762420
2283703,120762409
2283721,120762484
2283749,120825083
2283853,120825030
2283892,120825143
2283930,120825021
2283955,120825108
2283989,120825145
2284009,120825073
2284012,120825141
2284079,120825137
2284116,120825007
2284184,120825002
2284211,120890742
2284278,120890726
2284309,120890776
2284312,120890734
2284330,120890696
2284341,120890735
2284344,120890818
2284402,120890644
2284479,120890810
2284504,120890678
2284620,120890789
2284644,120890697
2284663,120890721
2284676,120963937
2284679,120963872
2284683,120963887
2284774,120963819
2284810,120963987
2284829,120963895
2284852,120963886
2284882,120963860
2284887,120963967
2284919,120963868
2284936,120963851
2284957,120963958
2284964,120963928
2285004,120963994
2285032,120963891
2285040,120963916
2285109,120963833
2285129,120970369
2285130,120970476
2285151,120970390
2285208,120970531
2285212,120970372
2285217,120970361
2285325,120970386
2285420,120970425
2285481,120970453
2285548,120970450
2285551,120970480
2285584,121022778
2285586,121022886
2285589,121022913
2285598,121022767
2285621,121022830
2285639,121022787
2285653,121022768
2285671,121022827
2285672,121022838
2285695,121022864
2285698,121022810
2285776,121022816
2285791,121022784
2285805,121022811
2285827,121022800
2285835,121022803
2285847,121022792
2285898,121022769
2285902,121022821
2285922,121022783
2285931,121022785
2285941,121022795
2285993,121022764
2296995,122222861
2297232,122365240
2297236,122365241
2297325,122365334
2297349,122365458
2297384,122365364
2297398,122365533
2297426,122365385
2297454,122365436
2297468,122365452
2297529,122365376
2297573,122365550
2297574,122365357
2297586,122365287
2297672,122365321
2297706,122365318
2297721,122365344
2297728,122365299
2297729,122365429
2297779,122365449
2297785,122365475
2297793,122365270
2297815,122365488
2297825,122365288
2297868,122374328
2297896,122374285
2297952,122374349
2298006,122374374
2298013,122374194
2298034,122374359
2298039,122374406
2298049,122374246
2298058,122374348
2298081,122374373
2298097,122374396
2298129,122374404
2298182,122374384
2298185,122374316
2298305,122374322
2298317,122374245
2298343,122374369
2298394,122374312
2298436,122374305
2298439,122374354
2298465,122374167
2298475,122374307
2298529,122374202
2298581,122507486
2298596,122507521
2298664,122507426
2298692,122507423
2298839,122507501
2299081,122507405
2299404,122516536
2299465,122516544
2299540,122516532
2299707,122516574
2299733,122516691
2299738,122516643
2299788,122672465
2299805,122672415
2299823,122672481
2299868,122672577
2299888,122672416
2299892,122672384
2299915,122672394
2299920,122672549
2299926,122672523
2299943,122672379
2299979,122672567
2300039,122672447
2300040,122672361
2300072,122672571
2300077,122672470
2300088,122672512
2300093,122672502
2300096,122672552
2300104,122672483
2300105,122672471
2300128,122672554
2300165,122672432
2300167,122672526
2300178,122672475
2300203,122672463
2300227,122672380
2300253,122672386
2300284,122672460
2300298,122672441
2300315,122672392
2300319,122672338
2300328,122672505
2300329,122672479
2300373,122672499
2300393,122672427
2300399,122672351
2300402,122672575
2300433,122672453
2300440,122681877
2300471,122681994
2300494,122682060
2300503,122681984
2300529,122681901
2300603,122682036
2300604,122681792
2300631,122681828
2300683,122681842
2300698,122681801
2300770,122681923
2300795,122681849
2300835,122681999
2300853,122682002
2300877,122682034
2300912,122682040
2300932,122681803
2300960,122681976
2300961,122681807
2300962,122681820
2300976,122682000
2301053,122681922
2301068,122782423
2301074,122782233
2301110,122782213
2301119,122782212
2301143,122782421
2301163,122782373
2301169,122782418
2301204,122782350
2301244,122782219
2301274,122782351
2301298,122782430
2301306,122782312
2301349,122782356
2301367,122782406
2301378,122782227
2301389,122782385
2301409,122782413
2301483,122782303
2301487,122782285
2301490,122782242
2301492,122782396
2301512,122782314
2301527,122782254
2301577,122782253
2301590,122782404
2301669,122782364
2301691,137096994
2301785,137096912
2301872,137096991
2301910,137096864
2301985,137096853
2302010,137097009
2302022,137097011
2302069,137096833
2302092,137096796
2302108,137097019
2302135,137096981
2302176,137096851
2302188,137096818
2302189,137096797
2302246,137096988
2302281,137096899
2302288,137096874
2302297,137097005
2302319,137096815
2302437,137148885
2302505,137148697
2302548,137148674
2302615,137148849
2302624,137148932
2302665,137148905
2302741,137148781
2302758,137148880
2302787,137148895
2302794,137148839
2302851,137148729
2302874,137148904
2302889,137148831
2302892,137148855
2302893,137148658
2302901,137148810
2302942,137148801
2302978,137148673
2302997,137148881
2303011,137148704
2303051,137148713
2303101,137221343
2303102,137221444
2303139,137221455
2303169,137221293
2303200,137221501
2303245,137221357
2303266,137221350
2303279,137221330
2303289,137221438
2303304,137221282
2303311,137221335
2303352,137221391
2303354,137221375
2303356,137221440
2303365,137221310
2303367,137221340
2303394,137221342
2303414,137221426
2303459,137221285
2303596,137221491
2303599,137221422
2303605,137221354
2303610,137221313
2303694,137221467
2303748,137221404
2303756,137221420
2303870,137315780
2303896,137315768
2303900,137315819
2303903,137315720
2303936,137315869
2303954,137315799
2303988,137315721
2304010,137315657
2304104,137315700
2304140,137315813
2304148,137315746
2304168,137315805
2304199,137315682
2304235,137315759
2304251,137315765
2304269,137315798
2304303,137315680
2304306,137315705
2304320,137315852
2304334,137315867
2304357,137315665
2304375,137315734
2304391,137315641
2304422,137315648
2304465,351055657
2304566,351055388
2304570,351055564
2304576,351055505
2304604,351055443
2304655,351055651
2304684,351055668
2304692,351055717
2304757,351055401
2304765,351055721
2304796,351055559
2304798,351055307
2304824,351055561
2304850,351055338
2304873,351055471
2304883,351055676
2304915,351055554
2304939,351055518
2304956,351055333
2304989,351055423
2305013,351055458
2305061,351055320
2305082,351055335
2305128,137347927
2305129,137347898
2305145,137347930
2305162,137347755
2305167,137347887
2305182,137347924
2305192,137347917
2305195,137347892
2305210,137347729
2305255,137347707
2305277,137347812
2305281,137347949
2305283,137347796
2305292,137347888
2305305,137347936
2305311,137347866
2305372,137347875
2305385,137347699
2305407,137347935
2305416,137347801
2305428,137347799
2305479,137347943
2305497,137347727
2305498,137347838
2305506,137347819
2305543,137347686
2305550,137347891
2305562,137347718
2305590,137347711
2305596,137347726
2305669,137347821
2305698,137347874
2305760,137347918
2305811,137487142
2305819,137486917
2305862,137487030
2305866,137487105
2305871,137486868
2305879,137487042
2305930,137486871
2305940,137486994
2305949,137487131
2305969,137486847
2305985,137487049
2305987,137486881
2305992,137486937
2306094,137486884
2306150,137487101
2306205,137486989
2306208,137486977
2306215,137486860
2306249,137487136
2306308,137486897
2306319,137486922
2306360,137486856
2306405,137486882
2306410,137486931
2306463,137486947
2306468,137486941
2306469,137487110
2306474,137486838
2306481,137487005
2306482,137486969
